color,answer,repeat_color_practice.thisRepN,repeat_color_practice.thisTrialN,repeat_color_practice.thisN,repeat_color_practice.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,colorpractice_numVertices,colorpractice_correct,key_resp_13.keys,key_resp_13.rt,color_response.keys,color_response.rt,date,frameRate,expName,participant,
#fdae61,o,2,0,2,0,0,1,1,1,,,,,,,,,,,,,f,0.13377096178,6,0,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#d7191c,r,2,0,2,0,0,2,2,2,,,,,,,,,,,,,f,0.217133624945,999,,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#2c7bb6,b,2,0,2,0,0,3,3,3,,,,,,,,,,,,,f,0.150550809689,4,1,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#fdae61,o,2,0,2,0,0,4,4,4,,,,,,,,,,,,,f,0.150754731614,6,,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#2c7bb6,b,2,0,2,0,0,5,5,5,,,,,,,,,,,,,f,0.133774764836,3,1,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#d7191c,r,2,0,2,0,0,6,6,6,,,,,,,,,,,,,f,0.16706792824,5,,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#d7191c,r,2,0,2,0,0,7,7,7,,,,,,,,,,,,,f,0.433982285671,4,0,,,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
,,,,,,,,,,,,,,,,,,,,,,,,,,d,2.95274532912,,,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#fdae61,o,,,,,,,,,0,0,0,0,,,,,,,,,,,6,,,,f,0.718001830857,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
#d7191c,r,,,,,,,,,0,1,1,1,,,,,,,,,,,4,1,,,f,0.150510142092,2018_Nov_05_0915,59.9757321957,Arrows_VVA_Color,1003,
