repeat_color_practice.thisRepN,repeat_color_practice.thisTrialN,repeat_color_practice.thisN,repeat_color_practice.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,color,answer,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,participant,
,,,,,,,,,,d,1.13803612976,,,,,,,2018_Aug_07_1047,32.4245852684,Arrows_VVA_Color,1001,
,,,,,,,,,,,,s,2.30812633131,,,,,2018_Aug_07_1047,32.4245852684,Arrows_VVA_Color,1001,
,,,,,,,,,,,,,,d,1.78068126389,,,2018_Aug_07_1047,32.4245852684,Arrows_VVA_Color,1001,
