66.4599 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
67.8904 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.4,  0.4,  0.4]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x090D6630>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
67.8905 	EXP 	window1: recordFrameIntervals = False
68.0552 	EXP 	window1: recordFrameIntervals = True
68.1948 	WARNING 	t of last frame was 22.67ms (=1/44)
68.3724 	DEBUG 	Screen (0) actual frame rate measured at 59.94
68.3724 	EXP 	window1: recordFrameIntervals = False
68.6481 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
68.6675 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='#d7191c', fillColorSpace='hex', fillRGB=array([215,  25,  28]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([-0.3, -0.2]), size=array([ 0.5,  0.5]), units='height', vertices=ndarray(...), win=Window(...))
68.6686 	EXP 	Created polygon_3 = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor='#d7191c', fillColorSpace='hex', interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 0.3, -0.2]), size=array([ 1.,  1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
68.6993 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0. ,  0.6]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
68.7004 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='#fdae61', fillColorSpace='hex', fillRGB=array([253, 174,  97]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 0.3, -0.2]), size=array([ 0.5,  0.5]), units='height', vertices=ndarray(...), win=Window(...))
68.7018 	EXP 	Created polygon_5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor='#2c7bb6', fillColorSpace='hex', fillRGB=array([ 44, 123, 182]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.0), pos=array([-0.3, -0.2]), size=array([ 0.5,  0.5]), units='height', vertices=ndarray(...), win=Window(...))
68.7296 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0. ,  0.6]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
68.7301 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1.5)
68.7306 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
68.7311 	EXP 	Created text_same_practice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
68.7352 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
68.7636 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
69.5032 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Ready for the next set?', units=u'norm', win=Window(...), wrapWidth=1)
69.5040 	EXP 	Created text_same = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
69.5068 	EXP 	Created fixation_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
69.5408 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
69.5552 	EXP 	window1: blendMode = 'avg'
69.5738 	EXP 	text_4: autoDraw = True
69.5745 	EXP 	window1: blendMode = 'avg'
69.5910 	EXP 	window1: blendMode = 'avg'
69.6079 	EXP 	window1: blendMode = 'avg'
69.6265 	EXP 	window1: blendMode = 'avg'
69.6408 	EXP 	window1: blendMode = 'avg'
69.6575 	EXP 	window1: blendMode = 'avg'
69.6742 	EXP 	window1: blendMode = 'avg'
69.6909 	EXP 	window1: blendMode = 'avg'
69.7076 	EXP 	window1: blendMode = 'avg'
69.7241 	EXP 	window1: blendMode = 'avg'
69.7408 	EXP 	window1: blendMode = 'avg'
69.7575 	EXP 	window1: blendMode = 'avg'
69.7742 	EXP 	window1: blendMode = 'avg'
69.8751 	EXP 	window1: blendMode = 'avg'
69.8922 	EXP 	window1: blendMode = 'avg'
69.9077 	EXP 	window1: blendMode = 'avg'
69.9244 	EXP 	window1: blendMode = 'avg'
69.9409 	EXP 	window1: blendMode = 'avg'
69.9637 	EXP 	window1: blendMode = 'avg'
69.9747 	EXP 	window1: blendMode = 'avg'
69.9910 	EXP 	window1: blendMode = 'avg'
70.0081 	EXP 	window1: blendMode = 'avg'
70.0292 	EXP 	window1: blendMode = 'avg'
70.0532 	EXP 	window1: blendMode = 'avg'
70.0770 	EXP 	window1: blendMode = 'avg'
70.0914 	EXP 	window1: blendMode = 'avg'
70.1114 	EXP 	window1: blendMode = 'avg'
70.1255 	EXP 	window1: blendMode = 'avg'
70.1418 	EXP 	window1: blendMode = 'avg'
70.1583 	EXP 	window1: blendMode = 'avg'
70.1751 	EXP 	window1: blendMode = 'avg'
70.1938 	EXP 	window1: blendMode = 'avg'
70.2091 	EXP 	window1: blendMode = 'avg'
70.2250 	EXP 	window1: blendMode = 'avg'
70.2417 	EXP 	window1: blendMode = 'avg'
70.2584 	EXP 	window1: blendMode = 'avg'
70.2746 	EXP 	window1: blendMode = 'avg'
70.2914 	EXP 	window1: blendMode = 'avg'
70.3081 	EXP 	window1: blendMode = 'avg'
70.3248 	EXP 	window1: blendMode = 'avg'
70.3414 	EXP 	window1: blendMode = 'avg'
70.3581 	EXP 	window1: blendMode = 'avg'
70.3751 	EXP 	window1: blendMode = 'avg'
70.3916 	EXP 	window1: blendMode = 'avg'
70.4083 	EXP 	window1: blendMode = 'avg'
70.4249 	EXP 	window1: blendMode = 'avg'
70.4416 	EXP 	window1: blendMode = 'avg'
70.4583 	EXP 	window1: blendMode = 'avg'
70.4753 	EXP 	window1: blendMode = 'avg'
70.4921 	EXP 	window1: blendMode = 'avg'
70.5087 	EXP 	window1: blendMode = 'avg'
70.5254 	EXP 	window1: blendMode = 'avg'
70.5422 	EXP 	window1: blendMode = 'avg'
70.5586 	EXP 	window1: blendMode = 'avg'
70.5753 	EXP 	window1: blendMode = 'avg'
70.5918 	EXP 	window1: blendMode = 'avg'
70.6085 	EXP 	window1: blendMode = 'avg'
70.6252 	EXP 	window1: blendMode = 'avg'
70.6420 	EXP 	window1: blendMode = 'avg'
70.6605 	EXP 	window1: blendMode = 'avg'
70.6755 	EXP 	window1: blendMode = 'avg'
70.6923 	EXP 	window1: blendMode = 'avg'
70.7087 	EXP 	window1: blendMode = 'avg'
70.7254 	EXP 	window1: blendMode = 'avg'
70.7422 	EXP 	window1: blendMode = 'avg'
70.7589 	EXP 	window1: blendMode = 'avg'
70.7755 	EXP 	window1: blendMode = 'avg'
70.7921 	EXP 	window1: blendMode = 'avg'
70.8088 	EXP 	window1: blendMode = 'avg'
70.8255 	EXP 	window1: blendMode = 'avg'
70.8424 	EXP 	window1: blendMode = 'avg'
70.8591 	EXP 	window1: blendMode = 'avg'
70.8770 	EXP 	window1: blendMode = 'avg'
70.8923 	EXP 	window1: blendMode = 'avg'
70.9089 	EXP 	window1: blendMode = 'avg'
70.9258 	EXP 	window1: blendMode = 'avg'
70.9488 	EXP 	window1: blendMode = 'avg'
70.9589 	EXP 	window1: blendMode = 'avg'
70.9758 	EXP 	window1: blendMode = 'avg'
70.9921 	EXP 	window1: blendMode = 'avg'
71.0088 	EXP 	window1: blendMode = 'avg'
71.0259 	EXP 	window1: blendMode = 'avg'
71.0426 	EXP 	window1: blendMode = 'avg'
71.0593 	EXP 	window1: blendMode = 'avg'
71.0757 	EXP 	window1: blendMode = 'avg'
71.0928 	EXP 	window1: blendMode = 'avg'
71.1096 	EXP 	window1: blendMode = 'avg'
71.1259 	EXP 	window1: blendMode = 'avg'
71.1424 	EXP 	window1: blendMode = 'avg'
71.1590 	EXP 	window1: blendMode = 'avg'
71.1791 	EXP 	window1: blendMode = 'avg'
71.1926 	EXP 	window1: blendMode = 'avg'
71.2091 	EXP 	window1: blendMode = 'avg'
71.2258 	EXP 	window1: blendMode = 'avg'
71.2432 	EXP 	window1: blendMode = 'avg'
71.2591 	EXP 	window1: blendMode = 'avg'
71.2762 	EXP 	window1: blendMode = 'avg'
71.2926 	EXP 	window1: blendMode = 'avg'
71.3093 	EXP 	window1: blendMode = 'avg'
71.3259 	EXP 	window1: blendMode = 'avg'
71.3426 	EXP 	window1: blendMode = 'avg'
71.3604 	EXP 	window1: blendMode = 'avg'
71.3759 	EXP 	window1: blendMode = 'avg'
71.3926 	EXP 	window1: blendMode = 'avg'
71.4093 	EXP 	window1: blendMode = 'avg'
71.4261 	EXP 	window1: blendMode = 'avg'
71.4425 	EXP 	window1: blendMode = 'avg'
71.4592 	EXP 	window1: blendMode = 'avg'
71.4759 	EXP 	window1: blendMode = 'avg'
71.4926 	EXP 	window1: blendMode = 'avg'
71.5094 	EXP 	window1: blendMode = 'avg'
71.5261 	EXP 	window1: blendMode = 'avg'
71.5429 	EXP 	window1: blendMode = 'avg'
71.5595 	EXP 	window1: blendMode = 'avg'
71.5762 	EXP 	window1: blendMode = 'avg'
71.5930 	EXP 	window1: blendMode = 'avg'
71.6109 	DATA 	Mouse: Left button down, pos=(654,589)
71.6117 	EXP 	window1: blendMode = 'avg'
71.6262 	EXP 	window1: blendMode = 'avg'
71.6433 	EXP 	window1: blendMode = 'avg'
71.6598 	EXP 	window1: blendMode = 'avg'
71.6762 	DATA 	Mouse:  Left button up, pos=(654,589)
71.6768 	EXP 	window1: blendMode = 'avg'
71.6930 	EXP 	window1: blendMode = 'avg'
71.7096 	EXP 	window1: blendMode = 'avg'
71.7263 	EXP 	window1: blendMode = 'avg'
71.7429 	EXP 	window1: blendMode = 'avg'
71.7597 	EXP 	window1: blendMode = 'avg'
71.7766 	EXP 	window1: blendMode = 'avg'
71.7931 	EXP 	window1: blendMode = 'avg'
71.8098 	EXP 	window1: blendMode = 'avg'
71.8265 	EXP 	window1: blendMode = 'avg'
71.8432 	EXP 	window1: blendMode = 'avg'
71.8598 	EXP 	window1: blendMode = 'avg'
71.8764 	EXP 	window1: blendMode = 'avg'
71.8930 	EXP 	window1: blendMode = 'avg'
71.9098 	EXP 	window1: blendMode = 'avg'
71.9266 	EXP 	window1: blendMode = 'avg'
71.9430 	EXP 	window1: blendMode = 'avg'
71.9598 	EXP 	window1: blendMode = 'avg'
71.9763 	EXP 	window1: blendMode = 'avg'
71.9931 	EXP 	window1: blendMode = 'avg'
72.0098 	EXP 	window1: blendMode = 'avg'
72.0265 	EXP 	window1: blendMode = 'avg'
72.0431 	EXP 	window1: blendMode = 'avg'
72.0600 	EXP 	window1: blendMode = 'avg'
72.0765 	EXP 	window1: blendMode = 'avg'
72.0932 	EXP 	window1: blendMode = 'avg'
72.1099 	EXP 	window1: blendMode = 'avg'
72.1265 	EXP 	window1: blendMode = 'avg'
72.1432 	EXP 	window1: blendMode = 'avg'
72.1599 	EXP 	window1: blendMode = 'avg'
72.1768 	EXP 	window1: blendMode = 'avg'
72.1933 	EXP 	window1: blendMode = 'avg'
72.2100 	EXP 	window1: blendMode = 'avg'
72.2267 	EXP 	window1: blendMode = 'avg'
72.2433 	EXP 	window1: blendMode = 'avg'
72.2600 	EXP 	window1: blendMode = 'avg'
72.2767 	EXP 	window1: blendMode = 'avg'
72.2934 	EXP 	window1: blendMode = 'avg'
72.3100 	EXP 	window1: blendMode = 'avg'
72.3267 	EXP 	window1: blendMode = 'avg'
72.3434 	EXP 	window1: blendMode = 'avg'
72.3602 	EXP 	window1: blendMode = 'avg'
72.3769 	EXP 	window1: blendMode = 'avg'
72.3935 	EXP 	window1: blendMode = 'avg'
72.4102 	EXP 	window1: blendMode = 'avg'
72.4268 	EXP 	window1: blendMode = 'avg'
72.4436 	EXP 	window1: blendMode = 'avg'
72.4602 	EXP 	window1: blendMode = 'avg'
72.4769 	EXP 	window1: blendMode = 'avg'
72.4935 	EXP 	window1: blendMode = 'avg'
72.5105 	EXP 	window1: blendMode = 'avg'
72.5282 	EXP 	window1: blendMode = 'avg'
72.5441 	EXP 	window1: blendMode = 'avg'
