color,answer,repeat_color_practice.thisRepN,repeat_color_practice.thisTrialN,repeat_color_practice.thisN,repeat_color_practice.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,colorpractice_numVertices,colorpractice_correct,key_resp_13.keys,key_resp_13.rt,color_response.keys,color_response.rt,date,frameRate,expName,participant,
#d7191c,r,,,,,,,,,0,7,7,7,,,,,,,,,,,999,1,,,a,0.112348124851,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,8,8,45,,,,,,,,,,,4,,,,f,0.33378395671,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,9,9,11,,,,,,,,,,,3,0,,,a,0.242597759003,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,10,10,55,,,,,,,,,,,5,,,,f,0.256453919923,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,11,11,15,,,,,,,,,,,4,0,,,a,0.345500442432,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,12,12,62,,,,,,,,,,,3,,,,f,0.217861359706,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,13,13,50,,,,,,,,,,,999,1,,,a,0.190157659352,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,14,14,18,,,,,,,,,,,5,,,,f,0.221396421082,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,15,15,61,,,,,,,,,,,4,0,,,a,0.248469549464,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,16,16,28,,,,,,,,,,,3,,,,f,0.221686664969,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,17,17,39,,,,,,,,,,,6,1,,,a,0.259328030283,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,18,18,54,,,,,,,,,,,5,,,,f,0.179519632133,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,19,19,40,,,,,,,,,,,999,0,,,a,0.185737087624,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,20,20,57,,,,,,,,,,,6,,,,f,0.232939663809,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,21,21,30,,,,,,,,,,,999,0,,,a,0.203141036443,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,22,22,2,,,,,,,,,,,6,,,,f,0.298244497739,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,23,23,10,,,,,,,,,,,4,1,,,a,0.148864231538,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,24,24,12,,,,,,,,,,,3,,,,f,0.105477518635,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,25,25,25,,,,,,,,,,,4,0,,,a,0.0920413287822,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,26,26,23,,,,,,,,,,,3,,,,f,0.107554382877,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,27,27,44,,,,,,,,,,,5,0,,,a,0.0630210635718,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,28,28,20,,,,,,,,,,,3,,,,f,0.0564809325151,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,29,29,22,,,,,,,,,,,4,0,,,a,0.0721384927165,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,30,30,1,,,,,,,,,,,999,,,,f,0.0519548552111,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,31,31,53,,,,,,,,,,,4,0,,,a,0.00081941508688,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,32,32,43,,,,,,,,,,,6,,,,f,0.0627817250788,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,33,33,47,,,,,,,,,,,5,1,,,a,0.0498484328855,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,34,34,60,,,,,,,,,,,4,,,,f,0.103483991697,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,35,35,34,,,,,,,,,,,999,0,,,a,0.0540313085075,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,36,36,4,,,,,,,,,,,3,,,,f,0.094198245788,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,37,37,36,,,,,,,,,,,4,0,,,a,0.0319653975312,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,38,38,29,,,,,,,,,,,5,,,,f,0.104015626246,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,39,39,9,,,,,,,,,,,999,1,,,f,0.0877135363407,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,40,40,6,,,,,,,,,,,3,,,,a,0.131746010855,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,41,41,19,,,,,,,,,,,4,0,,,f,0.0245122509077,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,42,42,17,,,,,,,,,,,999,,,,a,0.0233241813257,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,43,43,5,,,,,,,,,,,3,0,,,f,0.0866572463419,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,44,44,33,,,,,,,,,,,6,,,,a,0.145439191721,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,45,45,8,,,,,,,,,,,5,1,,,f,0.00106532173231,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,46,46,26,,,,,,,,,,,999,,,,f,0.0815486288629,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,47,47,46,,,,,,,,,,,3,0,,,a,0.0909747753758,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,48,48,14,,,,,,,,,,,6,,,,f,0.0615587607026,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,49,49,35,,,,,,,,,,,5,0,,,a,0.0798001873773,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,50,50,24,,,,,,,,,,,4,,,,f,0.0736714063678,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,51,51,38,,,,,,,,,,,5,1,,,a,0.0623740702868,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,52,52,52,,,,,,,,,,,999,,,,f,0.075408763485,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,53,53,42,,,,,,,,,,,4,1,,,a,0.0629845263902,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,54,54,27,,,,,,,,,,,6,,,,f,0.0944942370988,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,55,55,58,,,,,,,,,,,999,0,,,a,0.0448765212204,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,56,56,16,,,,,,,,,,,4,,,,f,0.0834818079602,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,57,57,59,,,,,,,,,,,999,0,,,a,0.032068440225,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,58,58,49,,,,,,,,,,,5,,,,f,0.0930442500394,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,59,59,51,,,,,,,,,,,999,1,,,a,0.0330951721407,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,60,60,32,,,,,,,,,,,5,,,,f,0.100117246853,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,61,61,3,,,,,,,,,,,3,0,,,a,0.0592166949064,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,62,62,48,,,,,,,,,,,4,,,,f,0.0946600905154,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,0,63,56,,,,,,,,,,,3,1,,,a,0.0527085855138,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,1,64,46,,,,,,,,,,,4,,,,f,0.0706146105658,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,2,65,48,,,,,,,,,,,5,1,,,a,0.0822539168876,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,3,66,6,,,,,,,,,,,4,,,,f,0.0921763926744,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,4,67,43,,,,,,,,,,,6,0,,,a,0.12022657902,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,5,68,19,,,,,,,,,,,3,,,,f,0.00080012017861,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,6,69,14,,,,,,,,,,,5,1,,,a,0.0355008696206,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,7,70,28,,,,,,,,,,,6,,,,f,0.134933765279,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,8,71,17,,,,,,,,,,,999,0,,,a,0.0317876385525,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,9,72,20,,,,,,,,,,,4,,,,f,0.0889217220247,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,10,73,21,,,,,,,,,,,999,0,,,a,0.0317433015443,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,11,74,45,,,,,,,,,,,6,,,,f,0.078540275339,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,12,75,59,,,,,,,,,,,4,1,,,a,0.0867738365196,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,13,76,11,,,,,,,,,,,3,,,,f,0.0638121520169,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,14,77,34,,,,,,,,,,,6,0,,,a,0.0637066462077,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,15,78,55,,,,,,,,,,,5,,,,f,0.128018000862,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,16,79,9,,,,,,,,,,,999,0,,,a,0.0405479078181,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,17,80,40,,,,,,,,,,,5,,,,f,0.0723228200804,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,18,81,31,,,,,,,,,,,4,1,,,a,0.0520718556363,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,19,82,49,,,,,,,,,,,999,,,,f,0.110635810299,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,20,83,61,,,,,,,,,,,4,1,,,a,0.000572687247768,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,21,84,53,,,,,,,,,,,999,,,,f,0.0727226748131,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,22,85,50,,,,,,,,,,,6,1,,,a,0.0753656576853,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,23,86,10,,,,,,,,,,,3,,,,f,0.127039300743,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,24,87,47,,,,,,,,,,,999,0,,,a,0.0449188055936,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,25,88,22,,,,,,,,,,,5,,,,f,0.0817038086243,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,26,89,13,,,,,,,,,,,4,0,,,a,0.0910219862126,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,27,90,30,,,,,,,,,,,3,,,,f,0.0825006444938,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,28,91,4,,,,,,,,,,,999,0,,,a,0.000953247305006,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,29,92,58,,,,,,,,,,,3,,,,f,0.0228266206104,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,30,93,51,,,,,,,,,,,5,1,,,a,0.0811064895242,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,31,94,29,,,,,,,,,,,3,,,,f,0.0440612116363,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,32,95,54,,,,,,,,,,,5,0,,,a,0.142544554546,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,33,96,0,,,,,,,,,,,6,,,,f,0.0554845796432,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,34,97,12,,,,,,,,,,,5,1,,,a,0.0633445600979,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,35,98,2,,,,,,,,,,,3,,,,f,0.108062206535,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,36,99,15,,,,,,,,,,,5,1,,,a,0.123304311885,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,37,100,41,,,,,,,,,,,3,,,,f,0.000973363174126,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,38,101,37,,,,,,,,,,,999,0,,,f,0.0815650499426,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,39,102,27,,,,,,,,,,,6,,,,a,0.0677437840495,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,40,103,62,,,,,,,,,,,5,1,,,f,0.176131539978,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,41,104,32,,,,,,,,,,,3,,,,a,0.000495508080348,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,42,105,38,,,,,,,,,,,4,0,,,f,0.0837687673047,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,43,106,42,,,,,,,,,,,6,,,,a,0.0736976801418,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,44,107,39,,,,,,,,,,,5,1,,,f,0.0915913893841,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,45,108,1,,,,,,,,,,,3,,,,f,0.00175747275352,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,46,109,44,,,,,,,,,,,6,0,,,a,0.0739140287042,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,47,110,24,,,,,,,,,,,5,,,,f,0.10969405761,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,48,111,25,,,,,,,,,,,3,1,,,a,0.0314957525115,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,49,112,3,,,,,,,,,,,4,,,,a,0.209435670869,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,50,113,18,,,,,,,,,,,6,0,,,f,0.0617980987299,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,51,114,52,,,,,,,,,,,999,,,,a,0.0459217268508,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,52,115,5,,,,,,,,,,,5,1,,,f,0.094734396087,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,53,116,26,,,,,,,,,,,4,,,,a,0.0633285492659,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,54,117,36,,,,,,,,,,,999,0,,,f,0.0702385664918,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,55,118,16,,,,,,,,,,,4,,,,a,0.109145181021,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,56,119,8,,,,,,,,,,,5,0,,,f,0.0603854700457,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,57,120,35,,,,,,,,,,,4,,,,a,0.111621078802,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,58,121,23,,,,,,,,,,,5,0,,,f,0.0656870361418,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,59,122,57,,,,,,,,,,,4,,,,a,0.0405557078775,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,1,60,123,60,,,,,,,,,,,3,0,,,f,0.12531097536,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,1,61,124,7,,,,,,,,,,,6,,,,a,0.0627201457974,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,1,62,125,33,,,,,,,,,,,4,1,,,f,0.0946251957212,2018_Aug_07_1138,None,Arrows_VVA_Color,1001,
