color,answer,repeat_color_practice.thisRepN,repeat_color_practice.thisTrialN,repeat_color_practice.thisN,repeat_color_practice.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,colorpractice_numVertices,colorpractice_correct,key_resp_13.keys,key_resp_13.rt,color_response.keys,color_response.rt,date,frameRate,expName,participant,
#fdae61,o,0,0,0,0,1,6,15,5,,,,,,,,,,,,,a,0.287596772272,3,0,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,0,0,0,0,1,7,16,0,,,,,,,,,,,,,f,0.267538377577,5,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,0,0,0,0,1,8,17,3,,,,,,,,,,,,,a,0.234240549908,999,0,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,1,0,1,0,0,0,0,3,,,,,,,,,,,d,0.399795266039,f,0.234309270549,6,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,1,0,1,0,0,1,1,1,,,,,,,,,,,,,a,0.167861319964,5,0,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,1,0,1,0,0,2,2,6,,,,,,,,,,,,,f,0.016734368397,999,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,1,0,1,0,0,3,3,4,,,,,,,,,,,,,a,0.0831176144839,5,0,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,1,0,1,0,0,4,4,8,,,,,,,,,,,,,f,0.0688134578213,3,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,1,0,1,0,0,5,5,0,,,,,,,,,,,,,a,0.0516078621768,999,0,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,1,0,1,0,0,6,6,5,,,,,,,,,,,,,f,0.0513048666253,3,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,1,0,1,0,0,7,7,2,,,,,,,,,,,,,f,0.151084112726,6,1,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,1,0,1,0,0,8,8,7,,,,,,,,,,,,,a,0.0682480743708,3,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,1,0,1,0,1,0,9,3,,,,,,,,,,,,,f,0.0517600293078,6,1,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,1,0,1,0,1,1,10,0,,,,,,,,,,,,,a,0.0347168642675,999,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,1,0,1,0,1,2,11,2,,,,,,,,,,,,,f,0.0515855502799,5,0,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,1,0,1,0,1,3,12,1,,,,,,,,,,,,,a,0.0516498085417,4,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,1,0,1,0,1,4,13,7,,,,,,,,,,,,,f,0.0533892439707,3,1,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,1,0,1,0,1,5,14,5,,,,,,,,,,,,,a,0.0513543990364,4,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,1,0,1,0,1,6,15,4,,,,,,,,,,,,,a,0.384955623871,999,1,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,1,0,1,0,1,7,16,6,,,,,,,,,,,,,f,0.250916461137,6,,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,1,0,1,0,1,8,17,8,,,,,,,,,,,,,a,0.217456202863,4,1,,,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
,,,,,,,,,,,,,,,,,,,,,,,,,,d,0.334287538761,,,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,0,0,12,,,,,,,,,,,3,,,,f,0.185073609176,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,1,1,17,,,,,,,,,,,6,1,,,a,0.201438938811,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,2,2,56,,,,,,,,,,,5,,,,f,0.0671704097858,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,3,3,46,,,,,,,,,,,3,1,,,a,0.0517229915604,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,4,4,59,,,,,,,,,,,999,,,,f,0.0357240232643,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,5,5,28,,,,,,,,,,,4,0,,,a,0.0836602397994,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,6,6,31,,,,,,,,,,,999,,,,f,0.0337962754311,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,7,7,27,,,,,,,,,,,3,0,,,f,0.167496743579,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,8,8,49,,,,,,,,,,,5,,,,a,0.0837343152944,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,9,9,57,,,,,,,,,,,3,0,,,f,0.0687826674039,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,10,10,41,,,,,,,,,,,6,,,,a,0.0667647795108,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,11,11,2,,,,,,,,,,,5,1,,,f,0.0336851621869,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,12,12,40,,,,,,,,,,,6,,,,a,0.0679566810068,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,13,13,36,,,,,,,,,,,3,0,,,f,0.0679678369561,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,14,14,9,,,,,,,,,,,6,,,,a,0.0510719304293,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,15,15,48,,,,,,,,,,,3,1,,,f,0.0678785893706,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,16,16,4,,,,,,,,,,,6,,,,a,0.0527591560203,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,17,17,10,,,,,,,,,,,4,0,,,f,0.118051350382,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,18,18,47,,,,,,,,,,,999,,,,a,0.0349435531334,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,19,19,8,,,,,,,,,,,6,1,,,f,0.268093497554,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,20,20,55,,,,,,,,,,,999,,,,f,0.38497034972,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,21,21,18,,,,,,,,,,,5,1,,,f,0.584847009559,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,22,22,61,,,,,,,,,,,999,,,,f,0.234279818846,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,23,23,5,,,,,,,,,,,3,1,,,f,0.250684863655,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,24,24,42,,,,,,,,,,,999,,,,f,0.167374920626,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,25,25,58,,,,,,,,,,,5,0,,,f,0.167682378555,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,26,26,3,,,,,,,,,,,999,,,,f,0.184447537369,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,27,27,0,,,,,,,,,,,5,0,,,f,0.202115435502,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,28,28,21,,,,,,,,,,,3,,,,f,0.250727702494,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,29,29,25,,,,,,,,,,,4,0,,,f,0.217511536366,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,30,30,51,,,,,,,,,,,5,,,,f,0.28403936354,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,31,31,16,,,,,,,,,,,999,1,,,f,0.234843417344,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,32,32,44,,,,,,,,,,,5,,,,f,0.283933158913,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,33,33,37,,,,,,,,,,,4,1,,,f,0.267484382788,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,34,34,20,,,,,,,,,,,999,,,,f,0.251011063578,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,35,35,14,,,,,,,,,,,5,0,,,f,0.201370664407,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,36,36,23,,,,,,,,,,,4,,,,f,0.284208487714,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,37,37,60,,,,,,,,,,,999,1,,,f,0.400815365934,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,38,38,62,,,,,,,,,,,4,,,,f,0.201142190592,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,39,39,13,,,,,,,,,,,3,1,,,f,0.501447818946,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,40,40,1,,,,,,,,,,,6,,,,f,0.435174347389,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#2c7bb6,b,,,,,,,,,0,41,41,52,,,,,,,,,,,4,0,,,a,0.201496949741,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,42,42,24,,,,,,,,,,,5,,,,f,0.367438554153,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,43,43,39,,,,,,,,,,,999,1,,,a,0.118057597714,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#d7191c,r,,,,,,,,,0,44,44,6,,,,,,,,,,,3,,,,f,0.167378936767,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
#fdae61,o,,,,,,,,,0,45,45,32,,,,,,,,,,,999,0,,,a,0.102088081119,2018_Aug_09_1213,60.0736392029,Arrows_VVA_Color,1001,
