15.4313 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
16.4803 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.4,  0.4,  0.4]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x09767590>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.4803 	EXP 	window1: recordFrameIntervals = False
16.6450 	EXP 	window1: recordFrameIntervals = True
16.8290 	DEBUG 	Screen (0) actual frame rate measured at 59.79
16.8291 	EXP 	window1: recordFrameIntervals = False
17.0022 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
17.0164 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='#d7191c', fillColorSpace='hex', fillRGB=array([215,  25,  28]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([-0.3, -0.2]), size=array([ 0.5,  0.5]), units='height', vertices=ndarray(...), win=Window(...))
17.0173 	EXP 	Created polygon_3 = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor='#d7191c', fillColorSpace='hex', interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 0.3, -0.2]), size=array([ 1.,  1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.0457 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0. ,  0.6]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
17.0468 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='#fdae61', fillColorSpace='hex', fillRGB=array([253, 174,  97]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 0.3, -0.2]), size=array([ 0.5,  0.5]), units='height', vertices=ndarray(...), win=Window(...))
17.0478 	EXP 	Created polygon_5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor='#2c7bb6', fillColorSpace='hex', fillRGB=array([ 44, 123, 182]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.0), pos=array([-0.3, -0.2]), size=array([ 0.5,  0.5]), units='height', vertices=ndarray(...), win=Window(...))
17.0744 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0. ,  0.6]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.0751 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1.5)
17.0755 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
17.0760 	EXP 	Created text_same_practice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
17.0797 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
17.1155 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.1261 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Time for a short break.', units=u'norm', win=Window(...), wrapWidth=1)
17.1266 	EXP 	Created text_same = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
17.1285 	EXP 	Created fixation_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixation_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
17.1419 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
17.1518 	EXP 	window1: blendMode = 'avg'
17.1622 	EXP 	text_4: autoDraw = True
17.1629 	EXP 	window1: blendMode = 'avg'
17.1797 	EXP 	window1: blendMode = 'avg'
17.1966 	EXP 	window1: blendMode = 'avg'
17.2132 	EXP 	window1: blendMode = 'avg'
17.2296 	EXP 	window1: blendMode = 'avg'
17.2464 	EXP 	window1: blendMode = 'avg'
17.2631 	EXP 	window1: blendMode = 'avg'
17.2797 	EXP 	window1: blendMode = 'avg'
17.2967 	EXP 	window1: blendMode = 'avg'
17.3131 	EXP 	window1: blendMode = 'avg'
17.3320 	EXP 	window1: blendMode = 'avg'
17.3467 	EXP 	window1: blendMode = 'avg'
17.3637 	EXP 	window1: blendMode = 'avg'
17.3818 	EXP 	window1: blendMode = 'avg'
17.3969 	EXP 	window1: blendMode = 'avg'
17.4144 	EXP 	window1: blendMode = 'avg'
17.4309 	EXP 	window1: blendMode = 'avg'
17.4468 	EXP 	window1: blendMode = 'avg'
17.4636 	EXP 	window1: blendMode = 'avg'
17.4799 	EXP 	window1: blendMode = 'avg'
17.4965 	EXP 	window1: blendMode = 'avg'
17.5141 	EXP 	window1: blendMode = 'avg'
17.5299 	EXP 	window1: blendMode = 'avg'
17.5466 	EXP 	window1: blendMode = 'avg'
17.5635 	EXP 	window1: blendMode = 'avg'
17.5799 	EXP 	window1: blendMode = 'avg'
17.5967 	EXP 	window1: blendMode = 'avg'
17.6134 	EXP 	window1: blendMode = 'avg'
17.6300 	EXP 	window1: blendMode = 'avg'
17.6479 	EXP 	window1: blendMode = 'avg'
17.6650 	EXP 	window1: blendMode = 'avg'
17.6801 	EXP 	window1: blendMode = 'avg'
17.6969 	EXP 	window1: blendMode = 'avg'
17.7156 	EXP 	window1: blendMode = 'avg'
17.7303 	EXP 	window1: blendMode = 'avg'
17.7468 	EXP 	window1: blendMode = 'avg'
17.7658 	EXP 	window1: blendMode = 'avg'
17.7806 	EXP 	window1: blendMode = 'avg'
17.7967 	EXP 	window1: blendMode = 'avg'
17.8135 	EXP 	window1: blendMode = 'avg'
17.8306 	EXP 	window1: blendMode = 'avg'
17.8468 	EXP 	window1: blendMode = 'avg'
17.8634 	EXP 	window1: blendMode = 'avg'
17.8833 	EXP 	window1: blendMode = 'avg'
17.8968 	EXP 	window1: blendMode = 'avg'
17.9135 	EXP 	window1: blendMode = 'avg'
17.9303 	EXP 	window1: blendMode = 'avg'
17.9471 	EXP 	window1: blendMode = 'avg'
17.9635 	EXP 	window1: blendMode = 'avg'
17.9806 	EXP 	window1: blendMode = 'avg'
17.9969 	EXP 	window1: blendMode = 'avg'
18.0137 	EXP 	window1: blendMode = 'avg'
18.0303 	EXP 	window1: blendMode = 'avg'
18.0493 	EXP 	window1: blendMode = 'avg'
18.0637 	EXP 	window1: blendMode = 'avg'
18.0804 	EXP 	window1: blendMode = 'avg'
18.0971 	EXP 	window1: blendMode = 'avg'
18.1137 	EXP 	window1: blendMode = 'avg'
18.1306 	EXP 	window1: blendMode = 'avg'
18.1474 	EXP 	window1: blendMode = 'avg'
18.1639 	EXP 	window1: blendMode = 'avg'
18.1813 	EXP 	window1: blendMode = 'avg'
18.1974 	EXP 	window1: blendMode = 'avg'
18.2140 	EXP 	window1: blendMode = 'avg'
18.2308 	EXP 	window1: blendMode = 'avg'
18.2474 	EXP 	window1: blendMode = 'avg'
18.2643 	EXP 	window1: blendMode = 'avg'
18.2809 	EXP 	window1: blendMode = 'avg'
18.2976 	EXP 	window1: blendMode = 'avg'
18.3146 	EXP 	window1: blendMode = 'avg'
18.3317 	EXP 	window1: blendMode = 'avg'
18.3477 	EXP 	window1: blendMode = 'avg'
18.3642 	EXP 	window1: blendMode = 'avg'
18.3808 	EXP 	window1: blendMode = 'avg'
18.3994 	EXP 	window1: blendMode = 'avg'
18.4146 	EXP 	window1: blendMode = 'avg'
18.4310 	EXP 	window1: blendMode = 'avg'
18.4477 	EXP 	window1: blendMode = 'avg'
18.4642 	EXP 	window1: blendMode = 'avg'
18.4811 	EXP 	window1: blendMode = 'avg'
18.4975 	EXP 	window1: blendMode = 'avg'
18.5142 	EXP 	window1: blendMode = 'avg'
18.5312 	EXP 	window1: blendMode = 'avg'
18.5475 	EXP 	window1: blendMode = 'avg'
18.5643 	EXP 	window1: blendMode = 'avg'
18.5824 	EXP 	window1: blendMode = 'avg'
18.5977 	EXP 	window1: blendMode = 'avg'
18.6143 	EXP 	window1: blendMode = 'avg'
18.6309 	EXP 	window1: blendMode = 'avg'
18.6477 	EXP 	window1: blendMode = 'avg'
18.6642 	EXP 	window1: blendMode = 'avg'
18.6810 	EXP 	window1: blendMode = 'avg'
18.6979 	EXP 	window1: blendMode = 'avg'
18.7152 	EXP 	window1: blendMode = 'avg'
18.7312 	EXP 	window1: blendMode = 'avg'
18.7479 	EXP 	window1: blendMode = 'avg'
18.7646 	EXP 	window1: blendMode = 'avg'
18.7811 	EXP 	window1: blendMode = 'avg'
18.7978 	EXP 	window1: blendMode = 'avg'
18.8144 	EXP 	window1: blendMode = 'avg'
18.8325 	EXP 	window1: blendMode = 'avg'
18.8478 	EXP 	window1: blendMode = 'avg'
18.8645 	EXP 	window1: blendMode = 'avg'
18.8811 	EXP 	window1: blendMode = 'avg'
18.8980 	EXP 	window1: blendMode = 'avg'
18.9163 	EXP 	window1: blendMode = 'avg'
18.9313 	EXP 	window1: blendMode = 'avg'
18.9479 	EXP 	window1: blendMode = 'avg'
18.9646 	EXP 	window1: blendMode = 'avg'
18.9812 	EXP 	window1: blendMode = 'avg'
18.9980 	EXP 	window1: blendMode = 'avg'
19.0149 	EXP 	window1: blendMode = 'avg'
19.0313 	EXP 	window1: blendMode = 'avg'
19.0480 	EXP 	window1: blendMode = 'avg'
19.0647 	EXP 	window1: blendMode = 'avg'
19.0813 	EXP 	window1: blendMode = 'avg'
19.0980 	EXP 	window1: blendMode = 'avg'
19.1149 	EXP 	window1: blendMode = 'avg'
19.1319 	EXP 	window1: blendMode = 'avg'
19.1481 	EXP 	window1: blendMode = 'avg'
19.1648 	EXP 	window1: blendMode = 'avg'
19.1815 	EXP 	window1: blendMode = 'avg'
19.1981 	EXP 	window1: blendMode = 'avg'
19.2148 	EXP 	window1: blendMode = 'avg'
19.2315 	EXP 	window1: blendMode = 'avg'
19.2482 	EXP 	window1: blendMode = 'avg'
19.2649 	EXP 	window1: blendMode = 'avg'
19.2817 	EXP 	window1: blendMode = 'avg'
19.3013 	EXP 	window1: blendMode = 'avg'
19.3149 	EXP 	window1: blendMode = 'avg'
19.3316 	EXP 	window1: blendMode = 'avg'
19.3483 	EXP 	window1: blendMode = 'avg'
19.3673 	EXP 	window1: blendMode = 'avg'
19.3818 	EXP 	window1: blendMode = 'avg'
19.3989 	EXP 	window1: blendMode = 'avg'
19.4157 	EXP 	window1: blendMode = 'avg'
19.4371 	EXP 	window1: blendMode = 'avg'
19.4488 	EXP 	window1: blendMode = 'avg'
19.4663 	EXP 	window1: blendMode = 'avg'
