Stimulus_Practice,Direction,Number,Background,Format,Stimulus,direction,number,format,repeat_spatial_practice.thisRepN,repeat_spatial_practice.thisTrialN,repeat_spatial_practice.thisN,repeat_spatial_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_12.keys,key_resp_12.rt,key_resp_14.keys,key_resp_14.rt,key_resp_13.keys,key_resp_13.rt,direction_response.keys,direction_response.rt,date,frameRate,expName,participant,Scr or Whi,
left_image_1_WHI.jpg,left,1,_WHI,image,,,,,0,0,0,0,,,,,0,1,1,3,,,,,,,,,,,,,,,,,a,0.46096406877,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_image_3_WHI.jpg,right,3,_WHI,image,,,,,0,0,0,0,,,,,0,2,2,4,,,,,,,,,,,,,,,,,f,0.27239515516,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_image_3_WHI.jpg,left,3,_WHI,image,,,,,0,0,0,0,,,,,0,3,3,2,,,,,,,,,,,,,,,,,a,0.276374819223,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_image_2_WHI.jpg,left,2,_WHI,image,,,,,0,0,0,0,,,,,0,4,4,8,,,,,,,,,,,,,,,,,f,0.274478177074,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_image_1_WHI.jpg,ahead,1,_WHI,image,,,,,0,0,0,0,,,,,0,5,5,0,,,,,,,,,,,,,,,,,a,0.266544712475,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_image_1_WHI.jpg,right,1,_WHI,image,,,,,0,0,0,0,,,,,0,6,6,5,,,,,,,,,,,,,,,,,f,0.266490933252,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_image_2_WHI.jpg,ahead,2,_WHI,image,,,,,0,0,0,0,,,,,0,7,7,1,,,,,,,,,,,,,,,,,a,0.234537851531,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_image_2_WHI.jpg,right,2,_WHI,image,,,,,0,0,0,0,,,,,0,8,8,7,,,,,,,,,,,,,,,,,f,0.267532033613,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_schema_1_WHI.jpg,left,1,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,0,0,6,,,,,,,,,,,d,0.727526433999,,,f,0.162902256241,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_schema_2_WHI.jpg,ahead,2,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,a,0.0841686222702,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_schema_3_WHI.jpg,left,3,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,f,0.221575822216,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_schema_2_WHI.jpg,right,2,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,a,0.181835013442,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_schema_1_WHI.jpg,right,1,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,f,0.0842269172426,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_schema_2_WHI.jpg,left,2,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,a,0.112995117903,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_schema_1_WHI.jpg,ahead,1,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,f,0.0336489751935,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_schema_3_WHI.jpg,right,3,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,a,0.0897936846595,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_schema_3_WHI.jpg,ahead,3,_WHI,schema,,,,,0,0,0,0,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,f,0.0849753108341,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_image_3_WHI.jpg,left,3,_WHI,image,,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,d,0.789547039196,f,0.629130943911,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_image_1_WHI.jpg,left,1,_WHI,image,,,,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,a,0.152307334822,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_image_3_WHI.jpg,right,3,_WHI,image,,,,,1,0,1,0,0,2,2,4,,,,,,,,,,,,,,,,,f,0.0664448717143,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_image_3_WHI.jpg,ahead,3,_WHI,image,,,,,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,a,0.105644603726,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_image_2_WHI.jpg,right,2,_WHI,image,,,,,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,a,0.101311474573,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_image_1_WHI.jpg,ahead,1,_WHI,image,,,,,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,f,0.0207793146838,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_image_2_WHI.jpg,ahead,2,_WHI,image,,,,,1,0,1,0,0,6,6,1,,,,,,,,,,,,,,,,,a,0.0428563100286,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_image_1_WHI.jpg,right,1,_WHI,image,,,,,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,f,0.0318024177104,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_image_2_WHI.jpg,left,2,_WHI,image,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,a,0.0211873799562,,,,,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_word_3_WHI.jpg,ahead,3,_WHI,word,,,,,1,0,1,0,,,,,0,0,0,4,,,,,,,,,,,,,,,d,0.65275316895,f,0.249925694196,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_word_3_WHI.jpg,right,3,_WHI,word,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,f,0.192011195933,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_word_2_WHI.jpg,left,2,_WHI,word,,,,,1,0,1,0,,,,,0,2,2,5,,,,,,,,,,,,,,,,,a,0.156621579779,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_word_2_WHI.jpg,right,2,_WHI,word,,,,,1,0,1,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,f,0.0208667570259,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_word_1_WHI.jpg,left,1,_WHI,word,,,,,1,0,1,0,,,,,0,4,4,0,,,,,,,,,,,,,,,,,a,0.088527204236,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_word_1_WHI.jpg,right,1,_WHI,word,,,,,1,0,1,0,,,,,0,5,5,6,,,,,,,,,,,,,,,,,f,0.0627661251929,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_word_2_WHI.jpg,ahead,2,_WHI,word,,,,,1,0,1,0,,,,,0,6,6,7,,,,,,,,,,,,,,,,,a,0.00135720754042,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_word_3_WHI.jpg,left,3,_WHI,word,,,,,1,0,1,0,,,,,0,7,7,2,,,,,,,,,,,,,,,,,f,0.0552538626362,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_word_1_WHI.jpg,ahead,1,_WHI,word,,,,,1,0,1,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,a,0.0608066720888,,,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_schema_3_WHI.jpg,right,3,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,0,0,2,,,,,,,,,,,d,0.470546216471,,,f,0.192232060246,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_schema_3_WHI.jpg,left,3,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,a,0.061073515797,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_schema_3_WHI.jpg,ahead,3,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,f,0.0212604540866,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_schema_1_WHI.jpg,right,1,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,a,0.0337384704035,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_schema_1_WHI.jpg,ahead,1,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,f,0.0323352837004,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
ahead_schema_2_WHI.jpg,ahead,2,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,a,0.0435919773299,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_schema_2_WHI.jpg,left,2,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,f,0.0535468847957,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
left_schema_1_WHI.jpg,left,1,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,a,0.0322383989114,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
right_schema_2_WHI.jpg,right,2,_WHI,schema,,,,,1,0,1,0,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,f,0.00134037574753,,,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0.402418588055,,,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_5_WHI.jpg,left,5,schema,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,f,0.0660244906321,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_6_WHI.jpg,ahead,6,schema,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,a,0.106539556058,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_4_WHI.jpg,left,4,schema,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,f,0.00100661604665,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_15_WHI.jpg,left,15,schema,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,a,0.0319239341188,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_7_WHI.jpg,ahead,7,schema,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,f,0.0618941623252,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_14_WHI.jpg,left,14,schema,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,a,0.0745162742678,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_6_WHI.jpg,left,6,schema,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,f,0.0545814167708,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_13_WHI.jpg,ahead,13,schema,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,a,0.0633905390278,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_10_WHI.jpg,ahead,10,schema,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,f,0.0880600225646,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_7_WHI.jpg,right,7,schema,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,a,0.040817625355,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_21_WHI.jpg,right,21,schema,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,f,0.062994789565,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_20_WHI.jpg,right,20,schema,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,a,0.377593103563,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_14_WHI.jpg,right,14,schema,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,f,0.293103448115,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_16_WHI.jpg,right,16,schema,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,f,0.6822767423,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_14_WHI.jpg,ahead,14,schema,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,a,0.234291534405,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_13_WHI.jpg,right,13,schema,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,f,0.564261680935,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_17_WHI.jpg,ahead,17,schema,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,a,0.125067532063,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_17_WHI.jpg,left,17,schema,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,f,0.09423519345,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_1_WHI.jpg,ahead,1,schema,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,a,0.0412285642233,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_10_WHI.jpg,right,10,schema,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,f,0.10168382409,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_6_WHI.jpg,ahead,6,image,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,a,0.00371364154853,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_2_WHI.jpg,left,2,image,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,f,1.05648134323,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_10_WHI.jpg,right,10,image,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,a,0.000848973169923,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_12_WHI.jpg,left,12,image,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,f,0.0428049941547,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_8_WHI.jpg,left,8,image,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,a,0.051996728871,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_9_WHI.jpg,ahead,9,image,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,f,0.0020871271845,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_19_WHI.jpg,ahead,19,image,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,a,0.000891257543117,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_21_WHI.jpg,ahead,21,image,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,a,0.0945644374005,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_2_WHI.jpg,right,2,image,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,f,0.0489764702506,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_16_WHI.jpg,right,16,image,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,a,0.032768801786,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_13_WHI.jpg,left,13,image,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,f,0.0606555975974,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_15_WHI.jpg,left,15,image,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,a,0.426380320219,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_14_WHI.jpg,left,14,image,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,f,0.00138799706474,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_1_WHI.jpg,ahead,1,image,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,a,0.0531014613807,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_18_WHI.jpg,ahead,18,image,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,f,0.453412395669,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_10_WHI.jpg,ahead,10,image,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,a,0.0868029841222,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_15_WHI.jpg,right,15,image,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,f,0.258312793216,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_14_WHI.jpg,right,14,image,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,a,0.0321825670544,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_7_WHI.jpg,right,7,image,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,a,0.335755315144,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_17_WHI.jpg,right,17,image,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,a,0.15257869428,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_17_WHI.jpg,left,17,word,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,f,0.983399455901,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_word_16_WHI.jpg,right,16,word,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,a,0.0591021575965,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_word_2_WHI.jpg,ahead,2,word,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,f,0.384587279055,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_word_8_WHI.jpg,ahead,8,word,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,f,0.0636208455544,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_word_20_WHI.jpg,right,20,word,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,a,0.0902099607047,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_4_WHI.jpg,left,4,word,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,f,0.0625165237579,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_19_WHI.jpg,left,19,word,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,a,0.0320429874118,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_word_3_WHI.jpg,ahead,3,word,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,f,0.0619701100513,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_word_16_WHI.jpg,ahead,16,word,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,a,0.0549463767093,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_word_18_WHI.jpg,right,18,word,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,a,0.123452923028,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_21_WHI.jpg,left,21,word,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,f,0.0915191364475,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_1_WHI.jpg,left,1,word,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,f,0.121430248721,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_word_6_WHI.jpg,ahead,6,word,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,f,0.125599166378,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_15_WHI.jpg,left,15,word,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,a,0.000765635864809,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_word_5_WHI.jpg,right,5,word,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,f,0.423176965909,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_word_6_WHI.jpg,left,6,word,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,a,0.245333521627,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_word_12_WHI.jpg,right,12,word,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,f,0.19076195755,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_word_1_WHI.jpg,right,1,word,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,a,0.238223166671,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_word_13_WHI.jpg,ahead,13,word,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,f,0.224993883166,2018_Aug_07_0955,None,Arrows_VVA_Direction,1001,Whi,
