Stimulus_Practice,Direction,Number,Background,Format,Stimulus,direction,number,format,repeat_spatial_practice.thisRepN,repeat_spatial_practice.thisTrialN,repeat_spatial_practice.thisN,repeat_spatial_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_12.keys,key_resp_12.rt,key_resp_14.keys,key_resp_14.rt,key_resp_13.keys,key_resp_13.rt,direction_response.keys,direction_response.rt,spatialdirection_correct,date,frameRate,expName,participant,Scr or Whi,
right_image_2_WHI.jpg,right,2,_WHI,image,,,,,1,0,1,0,,,,,0,2,2,7,,,,,,,,,,,,,,,,,f,1.3178842789,,,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
right_image_1_WHI.jpg,right,1,_WHI,image,,,,,1,0,1,0,,,,,0,3,3,5,,,,,,,,,,,,,,,,,f,1.46745876873,,,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
ahead_image_1_WHI.jpg,ahead,1,_WHI,image,,,,,1,0,1,0,,,,,0,4,4,0,,,,,,,,,,,,,,,,,f,1.15091498855,,,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
left_image_1_WHI.jpg,left,1,_WHI,image,,,,,1,0,1,0,,,,,0,5,5,3,,,,,,,,,,,,,,,,,a,1.53415348889,,,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
right_image_3_WHI.jpg,right,3,_WHI,image,,,,,1,0,1,0,,,,,0,6,6,4,,,,,,,,,,,,,,,,,f,1.20065802244,,,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
left_image_3_WHI.jpg,left,3,_WHI,image,,,,,1,0,1,0,,,,,0,7,7,2,,,,,,,,,,,,,,,,,a,1.06745243215,,,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
right_word_1_WHI.jpg,right,1,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,0,0,6,,,,,,,,,,,d,2.44978730069,,,f,2.54931620732,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
ahead_word_2_WHI.jpg,ahead,2,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,a,1.21743567592,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
left_word_2_WHI.jpg,left,2,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,f,1.1176443814,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
right_word_2_WHI.jpg,right,2,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,a,1.05088540298,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
ahead_word_3_WHI.jpg,ahead,3,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,f,1.15072087505,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
ahead_word_1_WHI.jpg,ahead,1,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,f,2.16702730128,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
right_word_3_WHI.jpg,right,3,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,f,1.11774166126,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
left_word_3_WHI.jpg,left,3,_WHI,word,,,,,1,0,1,0,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,a,0.984207639861,,,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,22.9893799836,,,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_8_WHI.jpg,right,8,schema,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,f,2.68365702689,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_15_WHI.jpg,right,15,schema,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,f,1.45091806759,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_11_WHI.jpg,ahead,11,schema,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,f,1.33446826512,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_13_WHI.jpg,left,13,schema,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,a,1.15040627732,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_1_WHI.jpg,ahead,1,schema,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,f,1.05105809705,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_13_WHI.jpg,right,13,schema,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,a,1.0679495412,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_16_WHI.jpg,left,16,schema,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,f,1.26746296337,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_4_WHI.jpg,ahead,4,schema,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,a,1.1004628826,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_6_WHI.jpg,ahead,6,schema,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,f,3.18249881635,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_6_WHI.jpg,left,6,schema,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,a,1.20113594326,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_13_WHI.jpg,ahead,13,schema,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,f,1.23416781313,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_6_WHI.jpg,right,6,schema,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,a,1.0674046847,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_10_WHI.jpg,left,10,schema,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,f,1.41745022328,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_21_WHI.jpg,right,21,schema,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,a,1.250653627,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_20_WHI.jpg,ahead,20,schema,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,f,1.20098734603,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_9_WHI.jpg,left,9,schema,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,a,1.08459243082,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_3_WHI.jpg,ahead,3,schema,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,f,1.08435101611,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_20_WHI.jpg,right,20,schema,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,a,1.00080813688,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_5_WHI.jpg,left,5,schema,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,f,1.18346938384,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_18_WHI.jpg,left,18,schema,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,f,1.35056808319,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_11_WHI.jpg,right,11,word,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,f,2.58324992403,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_2_WHI.jpg,ahead,2,word,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,a,1.53387280523,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_19_WHI.jpg,ahead,19,word,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,f,1.45060659352,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_13_WHI.jpg,ahead,13,word,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,f,1.11779253239,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_13_WHI.jpg,right,13,word,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,f,1.0843086235,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_21_WHI.jpg,right,21,word,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,f,1.36735823133,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_8_WHI.jpg,right,8,word,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,f,1.15089624656,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_11_WHI.jpg,left,11,word,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,a,1.2673398017,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_9_WHI.jpg,left,9,word,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,f,1.13400614113,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_18_WHI.jpg,ahead,18,word,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,a,1.48427658362,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_16_WHI.jpg,ahead,16,word,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,f,1.78371427921,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_1_WHI.jpg,left,1,word,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,a,1.1845314301,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_16_WHI.jpg,left,16,word,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,f,1.30015078379,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_19_WHI.jpg,right,19,word,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,a,1.06707268368,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_15_WHI.jpg,ahead,15,word,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,f,1.50064548316,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_2_WHI.jpg,left,2,word,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,a,1.10069492632,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_10_WHI.jpg,left,10,word,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,f,1.29977728265,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_14_WHI.jpg,right,14,word,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,a,0.967422400341,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_8_WHI.jpg,ahead,8,word,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,f,1.1499765502,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_17_WHI.jpg,left,17,word,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,a,1.05053555244,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_13_WHI.jpg,left,13,image,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,f,2.81527936502,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_8_WHI.jpg,ahead,8,image,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,a,1.69959887673,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_3_WHI.jpg,ahead,3,image,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,f,1.31676020557,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_10_WHI.jpg,left,10,image,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,a,1.03361956521,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_6_WHI.jpg,right,6,image,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,f,1.35022626494,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_20_WHI.jpg,right,20,image,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,f,2.41623779483,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_2_WHI.jpg,left,2,image,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,f,1.25013956091,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_21_WHI.jpg,right,21,image,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,a,1.2501324211,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_19_WHI.jpg,ahead,19,image,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,f,1.16704559704,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_4_WHI.jpg,right,4,image,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,a,1.2165976411,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_13_WHI.jpg,right,13,image,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,f,1.20026934921,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_17_WHI.jpg,ahead,17,image,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,a,1.16666093995,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_12_WHI.jpg,ahead,12,image,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,f,1.39977250791,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_1_WHI.jpg,left,1,image,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,a,1.08351119633,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_4_WHI.jpg,left,4,image,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,f,1.21670072206,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_5_WHI.jpg,left,5,image,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,f,1.31631173646,0,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_1_WHI.jpg,right,1,image,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,f,1.78298468021,,2018_Oct_02_1047,60.038231236,Arrows_VVA_Direction,1002,Whi,
