5.1713 	ERROR 	Requested audio device 'default' that is not available on this hardware. The 'audioDevice' preference should be one of ['Speakers / Headphones (Realtek ', 'Primary Sound Driver', 'Speakers / Headphones (Realtek High Definition Audio)', 'Microsoft Sound Mapper - Output']
20.2479 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.2501 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
20.2509 	EXP 	Created text_same_practice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.2560 	EXP 	Created fixation_1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
20.2622 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Time for a short break.', units=u'norm', win=Window(...), wrapWidth=1)
20.2630 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.2652 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
20.2660 	EXP 	Created text_same_practice_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_2', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.2689 	EXP 	Created fixation_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
20.2752 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Time for a short break.', units=u'norm', win=Window(...), wrapWidth=1)
20.2760 	EXP 	Created text_12 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_12', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.2785 	EXP 	Created image_4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
20.2793 	EXP 	Created text_same_practice_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_3', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.2821 	EXP 	Created fixation_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
20.3089 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
20.3112 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
20.3247 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Time for a short break.', units=u'norm', win=Window(...), wrapWidth=1)
20.3255 	EXP 	Created text_same = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
20.3283 	EXP 	Created fixation_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
20.3377 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
20.3561 	EXP 	text_4: autoDraw = True
57.4699 	DATA 	Keypress: f
59.5353 	DATA 	Keypress: d
59.5674 	EXP 	text_4: autoDraw = False
59.5674 	EXP 	text_3: autoDraw = True
71.0965 	DATA 	Keypress: f
78.2759 	DATA 	Keypress: d
78.2869 	DEBUG 	Read csv file with pandas: Extra_Stimuli\gesture_practice.csv
78.2900 	EXP 	Imported Extra_Stimuli\gesture_practice.csv as conditions, 18 conditions, 4 params
78.2911 	EXP 	Created sequence: sequential, trialTypes=18, nReps=1, seed=None
78.2922 	EXP 	New trial (rep=0, index=0): {'Stimulus': u'right_schema_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'schema'}
78.4296 	EXP 	text_3: autoDraw = False
78.4296 	EXP 	image_5: image = u'Extra_Stimuli//right_schema_1_WHI.jpg'
78.4296 	EXP 	image_5: autoDraw = True
163.3380 	DATA 	Keypress: d
163.3405 	EXP 	New trial (rep=0, index=1): {'Stimulus': u'right_schema_3_WHI.jpg', 'direction': u'right', 'number': 3, 'format': u'schema'}
163.4199 	EXP 	image_5: autoDraw = False
163.4199 	EXP 	image_5: image = u'Extra_Stimuli//right_schema_3_WHI.jpg'
163.4199 	EXP 	image_5: autoDraw = True
174.1159 	DATA 	Keypress: d
174.1177 	EXP 	New trial (rep=0, index=2): {'Stimulus': u'ahead_schema_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'schema'}
174.1979 	EXP 	image_5: autoDraw = False
174.1979 	EXP 	image_5: image = u'Extra_Stimuli//ahead_schema_1_WHI.jpg'
174.1979 	EXP 	image_5: autoDraw = True
178.3472 	DATA 	Keypress: d
178.3489 	EXP 	New trial (rep=0, index=3): {'Stimulus': u'ahead_schema_3_WHI.jpg', 'direction': u'ahead', 'number': 3, 'format': u'schema'}
178.4291 	EXP 	image_5: autoDraw = False
178.4291 	EXP 	image_5: image = u'Extra_Stimuli//ahead_schema_3_WHI.jpg'
178.4291 	EXP 	image_5: autoDraw = True
181.6469 	DATA 	Keypress: d
181.6487 	EXP 	New trial (rep=0, index=4): {'Stimulus': u'left_schema_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'schema'}
181.7272 	EXP 	image_5: autoDraw = False
181.7272 	EXP 	image_5: image = u'Extra_Stimuli//left_schema_1_WHI.jpg'
181.7272 	EXP 	image_5: autoDraw = True
184.7936 	DATA 	Keypress: d
184.7954 	EXP 	New trial (rep=0, index=5): {'Stimulus': u'left_schema_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'schema'}
184.8757 	EXP 	image_5: autoDraw = False
184.8757 	EXP 	image_5: image = u'Extra_Stimuli//left_schema_2_WHI.jpg'
184.8757 	EXP 	image_5: autoDraw = True
189.9910 	DATA 	Keypress: d
189.9927 	EXP 	New trial (rep=0, index=6): {'Stimulus': u'right_word_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'word'}
190.0728 	EXP 	image_5: autoDraw = False
190.0728 	EXP 	image_5: image = u'Extra_Stimuli//right_word_1_WHI.jpg'
190.0728 	EXP 	image_5: autoDraw = True
205.8160 	DATA 	Keypress: d
205.8171 	EXP 	New trial (rep=0, index=7): {'Stimulus': u'right_word_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'word'}
205.8819 	EXP 	image_5: autoDraw = False
205.8819 	EXP 	image_5: image = u'Extra_Stimuli//right_word_2_WHI.jpg'
205.8819 	EXP 	image_5: autoDraw = True
234.9511 	DATA 	Keypress: d
234.9522 	EXP 	New trial (rep=0, index=8): {'Stimulus': u'ahead_word_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'word'}
235.0167 	EXP 	image_5: autoDraw = False
235.0167 	EXP 	image_5: image = u'Extra_Stimuli//ahead_word_1_WHI.jpg'
235.0167 	EXP 	image_5: autoDraw = True
312.5289 	DATA 	Keypress: d
312.5309 	EXP 	New trial (rep=0, index=9): {'Stimulus': u'ahead_word_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'word'}
312.6108 	EXP 	image_5: autoDraw = False
312.6108 	EXP 	image_5: image = u'Extra_Stimuli//ahead_word_2_WHI.jpg'
312.6108 	EXP 	image_5: autoDraw = True
319.1422 	DATA 	Keypress: d
319.1440 	EXP 	New trial (rep=0, index=10): {'Stimulus': u'left_word_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'word'}
319.2241 	EXP 	image_5: autoDraw = False
319.2241 	EXP 	image_5: image = u'Extra_Stimuli//left_word_1_WHI.jpg'
319.2241 	EXP 	image_5: autoDraw = True
322.8912 	DATA 	Keypress: d
322.9080 	EXP 	New trial (rep=0, index=11): {'Stimulus': u'left_word_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'word'}
322.9892 	EXP 	image_5: autoDraw = False
322.9892 	EXP 	image_5: image = u'Extra_Stimuli//left_word_2_WHI.jpg'
322.9892 	EXP 	image_5: autoDraw = True
328.3211 	DATA 	Keypress: d
328.3229 	EXP 	New trial (rep=0, index=12): {'Stimulus': u'right_image_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'image'}
328.4193 	EXP 	image_5: autoDraw = False
328.4193 	EXP 	image_5: image = u'Extra_Stimuli//right_image_1_WHI.jpg'
328.4193 	EXP 	image_5: autoDraw = True
347.8612 	DATA 	Keypress: d
347.8630 	EXP 	New trial (rep=0, index=13): {'Stimulus': u'right_image_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'image'}
347.9652 	EXP 	image_5: autoDraw = False
347.9652 	EXP 	image_5: image = u'Extra_Stimuli//right_image_2_WHI.jpg'
347.9652 	EXP 	image_5: autoDraw = True
379.3502 	DATA 	Keypress: d
379.3521 	EXP 	New trial (rep=0, index=14): {'Stimulus': u'ahead_image_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'image'}
379.4491 	EXP 	image_5: autoDraw = False
379.4491 	EXP 	image_5: image = u'Extra_Stimuli//ahead_image_1_WHI.jpg'
379.4491 	EXP 	image_5: autoDraw = True
393.5819 	DATA 	Keypress: d
393.5837 	EXP 	New trial (rep=0, index=15): {'Stimulus': u'ahead_image_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'image'}
393.6805 	EXP 	image_5: autoDraw = False
393.6805 	EXP 	image_5: image = u'Extra_Stimuli//ahead_image_2_WHI.jpg'
393.6805 	EXP 	image_5: autoDraw = True
400.3172 	DATA 	Keypress: d
400.3190 	EXP 	New trial (rep=0, index=16): {'Stimulus': u'left_image_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'image'}
400.4161 	EXP 	image_5: autoDraw = False
400.4161 	EXP 	image_5: image = u'Extra_Stimuli//left_image_1_WHI.jpg'
400.4161 	EXP 	image_5: autoDraw = True
450.3237 	DATA 	Mouse: Left button down, pos=(240,563)
450.4738 	DATA 	Mouse:  Left button up, pos=(240,563)
453.7561 	DATA 	Keypress: d
453.7580 	EXP 	New trial (rep=0, index=17): {'Stimulus': u'left_image_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'image'}
453.8603 	EXP 	image_5: autoDraw = False
453.8603 	EXP 	image_5: image = u'Extra_Stimuli//left_image_2_WHI.jpg'
453.8603 	EXP 	image_5: autoDraw = True
464.1399 	DATA 	Keypress: d
464.1905 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
464.1908 	EXP 	New trial (rep=0, index=0): None
464.3107 	EXP 	image_5: autoDraw = False
464.3107 	EXP 	text_6: text = "Let's try a few for practice. You'll see pairs of images with one image on the screen at a time. Each image will be a spatial direction: LEFT or RIGHT or AHEAD. Tell me if the two images on the screen are the SAME spatial direction, or DIFFERENT spatial directions. For the first image, just say 'GO.' Then when it says 'Same/Different?' underneath, tell me whether you see the same spatial direction or a different spatial direction as the first image."
464.3107 	EXP 	text_6: autoDraw = True
513.1036 	DATA 	Keypress: d
513.1938 	DEBUG 	Read excel file with pandas: Extra_Stimuli//practice_order_WHI_image_2.xlsx
513.1954 	EXP 	Imported Extra_Stimuli//practice_order_WHI_image_2.xlsx as conditions, 8 conditions, 5 params
513.1959 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
513.1967 	EXP 	New trial (rep=0, index=0): {'Stimulus_Practice': u'left_image_1_WHI.jpg', 'Direction': u'left', 'Number': 1, 'Background': u'_WHI', 'Format': u'image'}
513.3016 	EXP 	text_6: autoDraw = False
513.3016 	EXP 	image: image = u'Extra_Stimuli//left_image_1_WHI.jpg'
513.3016 	EXP 	text_same_practice: text = ''
513.3016 	EXP 	text_9: autoDraw = True
513.3016 	EXP 	image: autoDraw = True
513.3016 	EXP 	text_same_practice: autoDraw = True
522.0499 	DATA 	Keypress: f
522.0667 	EXP 	New trial (rep=0, index=1): {'Stimulus_Practice': u'ahead_image_2_WHI.jpg', 'Direction': u'ahead', 'Number': 2, 'Background': u'_WHI', 'Format': u'image'}
522.1688 	EXP 	text_9: autoDraw = False
522.1688 	EXP 	image: autoDraw = False
522.1688 	EXP 	text_same_practice: autoDraw = False
522.1688 	EXP 	fixation_1: autoDraw = False
522.1688 	EXP 	image: image = u'Extra_Stimuli//ahead_image_2_WHI.jpg'
522.1688 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
522.1688 	EXP 	text_9: autoDraw = True
522.1688 	EXP 	image: autoDraw = True
522.1688 	EXP 	text_same_practice: autoDraw = True
525.3189 	DATA 	Keypress: f
525.3345 	EXP 	text_9: autoDraw = False
525.3345 	EXP 	image: autoDraw = False
525.3345 	EXP 	text_same_practice: autoDraw = False
525.3345 	EXP 	fixation_1: autoDraw = True
527.3182 	EXP 	New trial (rep=0, index=2): {'Stimulus_Practice': u'right_image_3_WHI.jpg', 'Direction': u'right', 'Number': 3, 'Background': u'_WHI', 'Format': u'image'}
527.3995 	EXP 	fixation_1: autoDraw = False
527.3995 	EXP 	fixation_1: autoDraw = False
527.3995 	EXP 	image: image = u'Extra_Stimuli//right_image_3_WHI.jpg'
527.3995 	EXP 	text_same_practice: text = ''
527.3995 	EXP 	text_9: autoDraw = True
527.3995 	EXP 	image: autoDraw = True
527.3995 	EXP 	text_same_practice: autoDraw = True
534.6639 	DATA 	Keypress: f
534.6659 	EXP 	New trial (rep=0, index=3): {'Stimulus_Practice': u'right_image_2_WHI.jpg', 'Direction': u'right', 'Number': 2, 'Background': u'_WHI', 'Format': u'image'}
534.7625 	EXP 	text_9: autoDraw = False
534.7625 	EXP 	image: autoDraw = False
534.7625 	EXP 	text_same_practice: autoDraw = False
534.7625 	EXP 	fixation_1: autoDraw = False
534.7625 	EXP 	image: image = u'Extra_Stimuli//right_image_2_WHI.jpg'
534.7625 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
534.7625 	EXP 	text_9: autoDraw = True
534.7625 	EXP 	image: autoDraw = True
534.7625 	EXP 	text_same_practice: autoDraw = True
536.9021 	DATA 	Keypress: f
536.9176 	EXP 	text_9: autoDraw = False
536.9176 	EXP 	image: autoDraw = False
536.9176 	EXP 	text_same_practice: autoDraw = False
536.9176 	EXP 	fixation_1: autoDraw = True
538.9013 	EXP 	New trial (rep=0, index=4): {'Stimulus_Practice': u'left_image_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'image'}
539.0159 	EXP 	fixation_1: autoDraw = False
539.0159 	EXP 	fixation_1: autoDraw = False
539.0159 	EXP 	image: image = u'Extra_Stimuli//left_image_3_WHI.jpg'
539.0159 	EXP 	text_same_practice: text = ''
539.0159 	EXP 	text_9: autoDraw = True
539.0159 	EXP 	image: autoDraw = True
539.0159 	EXP 	text_same_practice: autoDraw = True
542.8321 	DATA 	Keypress: f
542.8328 	EXP 	New trial (rep=0, index=5): {'Stimulus_Practice': u'left_image_2_WHI.jpg', 'Direction': u'left', 'Number': 2, 'Background': u'_WHI', 'Format': u'image'}
542.9142 	EXP 	text_9: autoDraw = False
542.9142 	EXP 	image: autoDraw = False
542.9142 	EXP 	text_same_practice: autoDraw = False
542.9142 	EXP 	fixation_1: autoDraw = False
542.9142 	EXP 	image: image = u'Extra_Stimuli//left_image_2_WHI.jpg'
542.9142 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
542.9142 	EXP 	text_9: autoDraw = True
542.9142 	EXP 	image: autoDraw = True
542.9142 	EXP 	text_same_practice: autoDraw = True
547.0799 	DATA 	Keypress: f
547.0957 	EXP 	text_9: autoDraw = False
547.0957 	EXP 	image: autoDraw = False
547.0957 	EXP 	text_same_practice: autoDraw = False
547.0957 	EXP 	fixation_1: autoDraw = True
549.0797 	EXP 	New trial (rep=0, index=6): {'Stimulus_Practice': u'right_image_1_WHI.jpg', 'Direction': u'right', 'Number': 1, 'Background': u'_WHI', 'Format': u'image'}
549.1772 	EXP 	fixation_1: autoDraw = False
549.1772 	EXP 	fixation_1: autoDraw = False
549.1772 	EXP 	image: image = u'Extra_Stimuli//right_image_1_WHI.jpg'
549.1772 	EXP 	text_same_practice: text = ''
549.1772 	EXP 	text_9: autoDraw = True
549.1772 	EXP 	image: autoDraw = True
549.1772 	EXP 	text_same_practice: autoDraw = True
552.5436 	DATA 	Keypress: f
552.5456 	EXP 	New trial (rep=0, index=7): {'Stimulus_Practice': u'ahead_image_3_WHI.jpg', 'Direction': u'ahead', 'Number': 3, 'Background': u'_WHI', 'Format': u'image'}
552.6429 	EXP 	text_9: autoDraw = False
552.6429 	EXP 	image: autoDraw = False
552.6429 	EXP 	text_same_practice: autoDraw = False
552.6429 	EXP 	fixation_1: autoDraw = False
552.6429 	EXP 	image: image = u'Extra_Stimuli//ahead_image_3_WHI.jpg'
552.6429 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
552.6429 	EXP 	text_9: autoDraw = True
552.6429 	EXP 	image: autoDraw = True
552.6429 	EXP 	text_same_practice: autoDraw = True
555.5478 	DATA 	Keypress: f
555.5635 	EXP 	text_9: autoDraw = False
555.5635 	EXP 	image: autoDraw = False
555.5635 	EXP 	text_same_practice: autoDraw = False
555.5635 	EXP 	fixation_1: autoDraw = True
557.6459 	EXP 	fixation_1: autoDraw = False
557.6459 	EXP 	fixation_1: autoDraw = False
557.6459 	EXP 	text_2: autoDraw = True
603.4739 	DATA 	Keypress: d
603.5037 	DEBUG 	Read excel file with pandas: Extra_Stimuli//practice_order_WHI_schema_2.xlsx
603.5061 	EXP 	Imported Extra_Stimuli//practice_order_WHI_schema_2.xlsx as conditions, 8 conditions, 5 params
603.5070 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
603.5083 	EXP 	New trial (rep=0, index=0): {'Stimulus_Practice': u'right_schema_3_WHI.jpg', 'Direction': u'right', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
603.6050 	EXP 	text_2: autoDraw = False
603.6050 	EXP 	image_3: image = u'Extra_Stimuli//right_schema_3_WHI.jpg'
603.6050 	EXP 	text_same_practice_2: text = ''
603.6050 	EXP 	text_11: autoDraw = True
603.6050 	EXP 	image_3: autoDraw = True
603.6050 	EXP 	text_same_practice_2: autoDraw = True
615.7501 	DATA 	Keypress: f
615.7526 	EXP 	New trial (rep=0, index=1): {'Stimulus_Practice': u'right_schema_2_WHI.jpg', 'Direction': u'right', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
615.8490 	EXP 	text_11: autoDraw = False
615.8490 	EXP 	image_3: autoDraw = False
615.8490 	EXP 	text_same_practice_2: autoDraw = False
615.8490 	EXP 	fixation_2: autoDraw = False
615.8490 	EXP 	image_3: image = u'Extra_Stimuli//right_schema_2_WHI.jpg'
615.8490 	EXP 	text_same_practice_2: text = 'SAME / DIFFERENT?'
615.8490 	EXP 	text_11: autoDraw = True
615.8490 	EXP 	image_3: autoDraw = True
615.8490 	EXP 	text_same_practice_2: autoDraw = True
618.1548 	DATA 	Keypress: a
618.1704 	EXP 	text_11: autoDraw = False
618.1704 	EXP 	image_3: autoDraw = False
618.1704 	EXP 	text_same_practice_2: autoDraw = False
618.1704 	EXP 	fixation_2: autoDraw = True
620.1546 	EXP 	New trial (rep=0, index=2): {'Stimulus_Practice': u'left_schema_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
620.2356 	EXP 	fixation_2: autoDraw = False
620.2356 	EXP 	fixation_2: autoDraw = False
620.2356 	EXP 	image_3: image = u'Extra_Stimuli//left_schema_3_WHI.jpg'
620.2356 	EXP 	text_same_practice_2: text = ''
620.2356 	EXP 	text_11: autoDraw = True
620.2356 	EXP 	image_3: autoDraw = True
620.2356 	EXP 	text_same_practice_2: autoDraw = True
622.3194 	DATA 	Keypress: f
