Stimulus_Practice,Direction,Number,Background,Format,Stimulus,direction,number,format,repeat_spatial_practice.thisRepN,repeat_spatial_practice.thisTrialN,repeat_spatial_practice.thisN,repeat_spatial_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_12.keys,key_resp_12.rt,key_resp_14.keys,key_resp_14.rt,key_resp_13.keys,key_resp_13.rt,direction_response.keys,direction_response.rt,spatialdirection_correct,date,frameRate,expName,participant,Scr or Whi,
right_schema_1_WHI.jpg,right,1,_WHI,schema,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,d,364.481812012,f,5.78171156341,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_schema_3_WHI.jpg,right,3,_WHI,schema,,,,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,f,1.73331304438,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_schema_3_WHI.jpg,left,3,_WHI,schema,,,,,1,0,1,0,0,2,2,5,,,,,,,,,,,,,,,,,f,1.06733284039,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_schema_1_WHI.jpg,ahead,1,_WHI,schema,,,,,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,f,1.9502757081,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_schema_2_WHI.jpg,ahead,2,_WHI,schema,,,,,1,0,1,0,0,4,4,0,,,,,,,,,,,,,,,,,f,1.96690208692,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_schema_2_WHI.jpg,right,2,_WHI,schema,,,,,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,,,f,3.166899231,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_schema_2_WHI.jpg,left,2,_WHI,schema,,,,,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,f,1.36729665049,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_schema_3_WHI.jpg,ahead,3,_WHI,schema,,,,,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,f,1.33726528443,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_schema_1_WHI.jpg,left,1,_WHI,schema,,,,,1,0,1,0,0,8,8,6,,,,,,,,,,,,,,,,,f,1.30049884938,,,,,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_word_1_WHI.jpg,right,1,_WHI,word,,,,,1,0,1,0,,,,,0,0,0,6,,,,,,,,,,,,,,,d,4.99860907639,f,3.48295884303,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_word_1_WHI.jpg,left,1,_WHI,word,,,,,1,0,1,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,f,1.75042760749,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_word_3_WHI.jpg,left,3,_WHI,word,,,,,1,0,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,f,1.38372311472,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_word_3_WHI.jpg,ahead,3,_WHI,word,,,,,1,0,1,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,f,1.53422265577,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_word_2_WHI.jpg,ahead,2,_WHI,word,,,,,1,0,1,0,,,,,0,4,4,7,,,,,,,,,,,,,,,,,f,1.70052482042,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_word_1_WHI.jpg,ahead,1,_WHI,word,,,,,1,0,1,0,,,,,0,5,5,8,,,,,,,,,,,,,,,,,f,1.36733725814,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_word_3_WHI.jpg,right,3,_WHI,word,,,,,1,0,1,0,,,,,0,6,6,1,,,,,,,,,,,,,,,,,f,1.51759181457,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_word_2_WHI.jpg,right,2,_WHI,word,,,,,1,0,1,0,,,,,0,7,7,3,,,,,,,,,,,,,,,,,f,1.79946647794,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_word_2_WHI.jpg,left,2,_WHI,word,,,,,1,0,1,0,,,,,0,8,8,5,,,,,,,,,,,,,,,,,f,2.94960947488,,,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_image_3_WHI.jpg,ahead,3,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,0,0,6,,,,,,,,,,,d,2.34967917724,,,f,5.23220079636,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_image_2_WHI.jpg,ahead,2,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,f,1.83937085808,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_image_1_WHI.jpg,right,1,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,f,1.45095822901,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_image_2_WHI.jpg,right,2,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,f,1.70594214882,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_image_2_WHI.jpg,left,2,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,f,2.03361108669,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_image_3_WHI.jpg,left,3,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,f,1.68415502841,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
ahead_image_1_WHI.jpg,ahead,1,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,f,1.32288928346,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
right_image_3_WHI.jpg,right,3,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,f,1.52275166369,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
left_image_1_WHI.jpg,left,1,_WHI,image,,,,,1,0,1,0,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,f,1.80017644248,,,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,5.89810603238,,,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_8_WHI.jpg,right,8,schema,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,f,5.91669050321,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_15_WHI.jpg,right,15,schema,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,f,1.28395948695,0,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_11_WHI.jpg,ahead,11,schema,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,f,1.55070668469,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_13_WHI.jpg,left,13,schema,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,f,1.53454751698,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_1_WHI.jpg,ahead,1,schema,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,f,1.43983396379,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_13_WHI.jpg,right,13,schema,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,f,2.08370709478,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_16_WHI.jpg,left,16,schema,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,f,1.85590441941,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_4_WHI.jpg,ahead,4,schema,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,f,1.28946070808,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_6_WHI.jpg,ahead,6,schema,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,f,1.36704274111,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_6_WHI.jpg,left,6,schema,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,f,1.83899824941,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_13_WHI.jpg,ahead,13,schema,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,f,2.02226414875,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_6_WHI.jpg,right,6,schema,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,f,1.48940430361,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_10_WHI.jpg,left,10,schema,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,f,1.33405281761,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_21_WHI.jpg,right,21,schema,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,f,1.7892538768,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_20_WHI.jpg,ahead,20,schema,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,f,1.63368239551,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_9_WHI.jpg,left,9,schema,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,f,1.61714660299,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_schema_3_WHI.jpg,ahead,3,schema,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,f,1.76695090535,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_schema_20_WHI.jpg,right,20,schema,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,f,1.00117985307,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_5_WHI.jpg,left,5,schema,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,f,1.38945102472,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_schema_18_WHI.jpg,left,18,schema,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,f,1.59992895892,0,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_11_WHI.jpg,right,11,word,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,f,2.93305895651,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_2_WHI.jpg,ahead,2,word,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,f,1.33439775953,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_19_WHI.jpg,ahead,19,word,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,f,2.31701679238,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_13_WHI.jpg,ahead,13,word,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,f,1.95040377839,0,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_13_WHI.jpg,right,13,word,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,f,1.27321497021,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_21_WHI.jpg,right,21,word,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,f,1.18379915366,0,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_8_WHI.jpg,right,8,word,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,f,1.51726382969,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_11_WHI.jpg,left,11,word,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,f,1.53397053134,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_9_WHI.jpg,left,9,word,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,f,1.41757695485,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_18_WHI.jpg,ahead,18,word,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,f,2.29999147686,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_16_WHI.jpg,ahead,16,word,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,f,1.46749179034,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_1_WHI.jpg,left,1,word,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,f,1.80083464341,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_16_WHI.jpg,left,16,word,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,f,1.51738252898,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_19_WHI.jpg,right,19,word,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,f,1.60021187377,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_15_WHI.jpg,ahead,15,word,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,f,1.41741809414,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_2_WHI.jpg,left,2,word,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,f,2.03908107117,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_10_WHI.jpg,left,10,word,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,f,1.63876326052,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_word_14_WHI.jpg,right,14,word,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,f,1.43395834904,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_word_8_WHI.jpg,ahead,8,word,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,f,1.15633276319,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_word_17_WHI.jpg,left,17,word,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,f,1.2007481625,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_13_WHI.jpg,left,13,image,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,f,2.49998683598,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_8_WHI.jpg,ahead,8,image,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,f,1.48340775838,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_3_WHI.jpg,ahead,3,image,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,f,1.66710115366,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_10_WHI.jpg,left,10,image,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,f,1.45078018007,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_6_WHI.jpg,right,6,image,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,f,1.6674157514,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_20_WHI.jpg,right,20,image,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,f,1.51711344751,0,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_2_WHI.jpg,left,2,image,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,f,1.21747226743,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_21_WHI.jpg,right,21,image,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,f,1.35074211598,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_19_WHI.jpg,ahead,19,image,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,f,1.69987822167,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_4_WHI.jpg,right,4,image,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,f,1.35079343334,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_13_WHI.jpg,right,13,image,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,f,50.5750779689,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_17_WHI.jpg,ahead,17,image,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,f,2.91610013043,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_12_WHI.jpg,ahead,12,image,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,f,1.2510913864,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_1_WHI.jpg,left,1,image,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,f,1.36720383301,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_4_WHI.jpg,left,4,image,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,f,1.43389364455,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,left_image_5_WHI.jpg,left,5,image,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,f,1.41769029928,0,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,right_image_1_WHI.jpg,right,1,image,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,f,1.25106952074,,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
,,,,,ahead_image_2_WHI.jpg,ahead,2,image,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,f,2.40006167008,1,2018_Aug_09_1019,None,Arrows_VVA_Direction,1002,Whi,
