Stimulus_Practice,Direction,Number,Background,Format,Stimulus,direction,number,format,repeat_spatial_practice.thisRepN,repeat_spatial_practice.thisTrialN,repeat_spatial_practice.thisN,repeat_spatial_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_13.keys,key_resp_13.rt,direction_response.keys,direction_response.rt,date,frameRate,expName,participant,Scr or Whi,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,18.1231259681,,,,,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
ahead_schema_3_WHI.jpg,ahead,3,_WHI,schema,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,d,19.2914259399,f,2.7498323261,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
ahead_schema_2_WHI.jpg,ahead,2,_WHI,schema,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,f,0.750968447855,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
left_schema_3_WHI.jpg,left,3,_WHI,schema,,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,a,1.05084613404,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
right_schema_2_WHI.jpg,right,2,_WHI,schema,,,,,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,f,0.651061131472,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
ahead_schema_1_WHI.jpg,ahead,1,_WHI,schema,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,a,0.101606144161,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
left_schema_1_WHI.jpg,left,1,_WHI,schema,,,,,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,a,1.60060590185,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
left_schema_2_WHI.jpg,left,2,_WHI,schema,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,f,0.867558815275,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
right_schema_1_WHI.jpg,right,1,_WHI,schema,,,,,0,0,0,0,0,7,7,1,,,,,,,,,,,,,,,,,a,0.534467194149,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
right_schema_3_WHI.jpg,right,3,_WHI,schema,,,,,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,f,0.534868362045,,,,,,,2018_Jul_12_1407,59.9197578564,Arrows_VVA_Direction,1001,Whi,
