8.4382 	INFO 	Loaded monitor calibration from ['2013_02_18 13:37']
12.8157 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

12.8164 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.4,  0.4,  0.4]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x08447D50>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1600,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.8165 	EXP 	window1: recordFrameIntervals = False
13.0741 	EXP 	window1: recordFrameIntervals = True
13.1142 	WARNING 	t of last frame was 20.10ms (=1/49)
13.1576 	WARNING 	t of last frame was 23.37ms (=1/42)
13.1832 	WARNING 	t of last frame was 25.67ms (=1/38)
13.2142 	WARNING 	t of last frame was 30.99ms (=1/32)
13.2453 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
16.1831 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

16.4050 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
16.4058 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1.5)
16.4065 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.4575 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
16.4590 	EXP 	Created text_same_practice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.4668 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
16.4677 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.4701 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
16.4709 	EXP 	Created text_same_practice_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_2', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.4750 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
16.4761 	EXP 	Created text_12 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_12', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.4797 	EXP 	Created image_4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
16.4810 	EXP 	Created text_same_practice_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_3', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.5070 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.5093 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
16.5161 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
16.5172 	EXP 	Created text_same = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_same', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.5316 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.5342 	EXP 	window1: blendMode = 'avg'
16.5541 	EXP 	text_4: autoDraw = True
16.5553 	EXP 	window1: blendMode = 'avg'
16.5743 	EXP 	window1: blendMode = 'avg'
16.5940 	EXP 	window1: blendMode = 'avg'
16.6143 	EXP 	window1: blendMode = 'avg'
16.6342 	EXP 	window1: blendMode = 'avg'
16.6637 	EXP 	window1: blendMode = 'avg'
16.6871 	EXP 	window1: blendMode = 'avg'
16.7072 	EXP 	window1: blendMode = 'avg'
16.8222 	EXP 	window1: blendMode = 'avg'
16.8545 	EXP 	window1: blendMode = 'avg'
16.8857 	EXP 	window1: blendMode = 'avg'
16.9171 	EXP 	window1: blendMode = 'avg'
16.9482 	EXP 	window1: blendMode = 'avg'
16.9687 	EXP 	window1: blendMode = 'avg'
16.9929 	EXP 	window1: blendMode = 'avg'
17.0137 	EXP 	window1: blendMode = 'avg'
17.0331 	EXP 	window1: blendMode = 'avg'
17.0550 	EXP 	window1: blendMode = 'avg'
17.0753 	EXP 	window1: blendMode = 'avg'
17.0936 	EXP 	window1: blendMode = 'avg'
17.1399 	DATA 	Keypress: d
17.1405 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
17.1408 	EXP 	New trial (rep=0, index=0): None
17.2301 	EXP 	window1: blendMode = 'avg'
17.2436 	EXP 	text_4: autoDraw = False
17.2436 	EXP 	text_6: text = "Let's try a few for practice. You'll see spatial directions one at a time on the screen. They will be either LEFT or RIGHT or AHEAD. Tell the experimenter if the spatial direction on the screen is the SAME or DIFFERENT from the spatial direction that you just saw. For the first stimulus, just say 'GO.' Then when it says 'Same?' underneath, tell the experimenter whether you see the same direction or a different direction"
17.2436 	EXP 	text_6: autoDraw = True
17.2443 	EXP 	window1: blendMode = 'avg'
17.4472 	EXP 	window1: blendMode = 'avg'
17.4696 	EXP 	window1: blendMode = 'avg'
17.5132 	EXP 	window1: blendMode = 'avg'
17.5497 	EXP 	window1: blendMode = 'avg'
17.5699 	EXP 	window1: blendMode = 'avg'
17.5884 	EXP 	window1: blendMode = 'avg'
17.6092 	EXP 	window1: blendMode = 'avg'
17.6292 	EXP 	window1: blendMode = 'avg'
17.6612 	EXP 	window1: blendMode = 'avg'
17.6915 	EXP 	window1: blendMode = 'avg'
17.7113 	EXP 	window1: blendMode = 'avg'
17.8184 	EXP 	window1: blendMode = 'avg'
17.8194 	DATA 	Keypress: s
17.9409 	DEBUG 	Read excel file with pandas: Extra_Stimuli//practice_order_WHI_word.xlsx
17.9420 	EXP 	Imported Extra_Stimuli//practice_order_WHI_word.xlsx as conditions, 9 conditions, 5 params
17.9424 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
17.9429 	EXP 	New trial (rep=0, index=0): {'Stimulus_Practice': u'left_word_2_WHI.jpg', 'Direction': u'left', 'Number': 2, 'Background': u'_WHI', 'Format': u'word'}
17.9696 	EXP 	window1: blendMode = 'avg'
17.9733 	EXP 	window1: blendMode = 'avg'
18.0115 	EXP 	text_6: autoDraw = False
18.0115 	EXP 	image: image = u'Extra_Stimuli//left_word_2_WHI.jpg'
18.0115 	EXP 	text_same_practice: text = ''
18.0115 	EXP 	text_9: autoDraw = True
18.0115 	EXP 	image: autoDraw = True
18.0115 	EXP 	text_same_practice: autoDraw = True
18.0122 	EXP 	window1: blendMode = 'avg'
18.0125 	EXP 	window1: blendMode = 'avg'
18.0339 	EXP 	window1: blendMode = 'avg'
18.0343 	EXP 	window1: blendMode = 'avg'
18.0523 	EXP 	window1: blendMode = 'avg'
18.0526 	EXP 	window1: blendMode = 'avg'
18.0738 	EXP 	window1: blendMode = 'avg'
18.0741 	EXP 	window1: blendMode = 'avg'
18.0944 	EXP 	window1: blendMode = 'avg'
18.0947 	EXP 	window1: blendMode = 'avg'
18.1254 	EXP 	window1: blendMode = 'avg'
18.1257 	EXP 	window1: blendMode = 'avg'
18.1546 	EXP 	window1: blendMode = 'avg'
18.1549 	EXP 	window1: blendMode = 'avg'
18.1831 	EXP 	window1: blendMode = 'avg'
18.1834 	EXP 	window1: blendMode = 'avg'
18.2139 	EXP 	window1: blendMode = 'avg'
18.2142 	EXP 	window1: blendMode = 'avg'
18.2451 	EXP 	window1: blendMode = 'avg'
18.2455 	EXP 	window1: blendMode = 'avg'
18.2764 	EXP 	window1: blendMode = 'avg'
18.2767 	EXP 	window1: blendMode = 'avg'
18.3076 	EXP 	window1: blendMode = 'avg'
18.3079 	EXP 	window1: blendMode = 'avg'
18.3389 	EXP 	window1: blendMode = 'avg'
18.3391 	EXP 	window1: blendMode = 'avg'
18.4585 	EXP 	window1: blendMode = 'avg'
18.4589 	EXP 	window1: blendMode = 'avg'
18.4797 	EXP 	window1: blendMode = 'avg'
18.4801 	EXP 	window1: blendMode = 'avg'
18.4996 	EXP 	window1: blendMode = 'avg'
18.4999 	EXP 	window1: blendMode = 'avg'
18.5197 	EXP 	window1: blendMode = 'avg'
18.5201 	EXP 	window1: blendMode = 'avg'
18.5401 	EXP 	window1: blendMode = 'avg'
18.5406 	EXP 	window1: blendMode = 'avg'
18.5603 	EXP 	window1: blendMode = 'avg'
18.5606 	EXP 	window1: blendMode = 'avg'
18.5915 	EXP 	window1: blendMode = 'avg'
18.5918 	EXP 	window1: blendMode = 'avg'
18.6126 	EXP 	window1: blendMode = 'avg'
18.6129 	EXP 	window1: blendMode = 'avg'
18.6316 	EXP 	window1: blendMode = 'avg'
18.6319 	EXP 	window1: blendMode = 'avg'
18.6530 	EXP 	window1: blendMode = 'avg'
18.6535 	EXP 	window1: blendMode = 'avg'
18.6841 	EXP 	window1: blendMode = 'avg'
18.6845 	EXP 	window1: blendMode = 'avg'
18.7044 	EXP 	window1: blendMode = 'avg'
18.7050 	EXP 	window1: blendMode = 'avg'
18.7059 	DATA 	Keypress: f
18.7301 	EXP 	New trial (rep=0, index=1): {'Stimulus_Practice': u'left_word_1_WHI.jpg', 'Direction': u'left', 'Number': 1, 'Background': u'_WHI', 'Format': u'word'}
18.7566 	EXP 	window1: blendMode = 'avg'
18.7574 	EXP 	window1: blendMode = 'avg'
18.7762 	EXP 	text_9: autoDraw = False
18.7762 	EXP 	image: autoDraw = False
18.7762 	EXP 	text_same_practice: autoDraw = False
18.7762 	EXP 	image: image = u'Extra_Stimuli//left_word_1_WHI.jpg'
18.7762 	EXP 	text_same_practice: text = 'SAME?'
18.7762 	EXP 	text_9: autoDraw = True
18.7762 	EXP 	image: autoDraw = True
18.7762 	EXP 	text_same_practice: autoDraw = True
18.7769 	EXP 	window1: blendMode = 'avg'
18.7773 	EXP 	window1: blendMode = 'avg'
18.8078 	EXP 	window1: blendMode = 'avg'
18.8083 	EXP 	window1: blendMode = 'avg'
18.8388 	EXP 	window1: blendMode = 'avg'
18.8392 	EXP 	window1: blendMode = 'avg'
18.8700 	EXP 	window1: blendMode = 'avg'
18.8704 	EXP 	window1: blendMode = 'avg'
18.9014 	EXP 	window1: blendMode = 'avg'
18.9018 	EXP 	window1: blendMode = 'avg'
18.9326 	EXP 	window1: blendMode = 'avg'
18.9330 	EXP 	window1: blendMode = 'avg'
18.9601 	EXP 	window1: blendMode = 'avg'
18.9608 	EXP 	window1: blendMode = 'avg'
18.9794 	EXP 	window1: blendMode = 'avg'
18.9799 	EXP 	window1: blendMode = 'avg'
18.9996 	EXP 	window1: blendMode = 'avg'
19.0002 	EXP 	window1: blendMode = 'avg'
19.0196 	EXP 	window1: blendMode = 'avg'
19.0202 	EXP 	window1: blendMode = 'avg'
19.0400 	EXP 	window1: blendMode = 'avg'
19.0405 	EXP 	window1: blendMode = 'avg'
19.0612 	EXP 	window1: blendMode = 'avg'
19.0616 	EXP 	window1: blendMode = 'avg'
19.0805 	EXP 	window1: blendMode = 'avg'
19.0812 	EXP 	window1: blendMode = 'avg'
19.1109 	EXP 	window1: blendMode = 'avg'
19.1113 	EXP 	window1: blendMode = 'avg'
19.1447 	EXP 	window1: blendMode = 'avg'
19.1453 	EXP 	window1: blendMode = 'avg'
19.1715 	EXP 	window1: blendMode = 'avg'
19.1722 	EXP 	window1: blendMode = 'avg'
19.2025 	EXP 	window1: blendMode = 'avg'
19.2030 	EXP 	window1: blendMode = 'avg'
19.2336 	EXP 	window1: blendMode = 'avg'
19.2343 	EXP 	window1: blendMode = 'avg'
19.2647 	EXP 	window1: blendMode = 'avg'
19.2653 	EXP 	window1: blendMode = 'avg'
19.2959 	EXP 	window1: blendMode = 'avg'
19.2964 	EXP 	window1: blendMode = 'avg'
19.3273 	EXP 	window1: blendMode = 'avg'
19.3278 	EXP 	window1: blendMode = 'avg'
19.3584 	EXP 	window1: blendMode = 'avg'
19.3589 	EXP 	window1: blendMode = 'avg'
19.3897 	EXP 	window1: blendMode = 'avg'
19.3901 	EXP 	window1: blendMode = 'avg'
19.4210 	EXP 	window1: blendMode = 'avg'
19.4214 	EXP 	window1: blendMode = 'avg'
19.4553 	EXP 	window1: blendMode = 'avg'
19.4559 	EXP 	window1: blendMode = 'avg'
19.4800 	EXP 	window1: blendMode = 'avg'
19.4805 	EXP 	window1: blendMode = 'avg'
19.4999 	EXP 	window1: blendMode = 'avg'
19.5003 	EXP 	window1: blendMode = 'avg'
19.5200 	EXP 	window1: blendMode = 'avg'
19.5205 	EXP 	window1: blendMode = 'avg'
19.5406 	EXP 	window1: blendMode = 'avg'
19.5413 	EXP 	window1: blendMode = 'avg'
19.5601 	EXP 	window1: blendMode = 'avg'
19.5606 	EXP 	window1: blendMode = 'avg'
19.5807 	EXP 	window1: blendMode = 'avg'
19.5811 	EXP 	window1: blendMode = 'avg'
19.6020 	EXP 	window1: blendMode = 'avg'
19.6025 	EXP 	window1: blendMode = 'avg'
19.6210 	EXP 	window1: blendMode = 'avg'
19.6215 	EXP 	window1: blendMode = 'avg'
19.6532 	EXP 	window1: blendMode = 'avg'
19.6538 	EXP 	window1: blendMode = 'avg'
19.6839 	EXP 	window1: blendMode = 'avg'
19.6844 	EXP 	window1: blendMode = 'avg'
19.7039 	DATA 	Keypress: a
19.7051 	EXP 	New trial (rep=0, index=2): {'Stimulus_Practice': u'left_word_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'word'}
19.7307 	EXP 	window1: blendMode = 'avg'
19.7309 	EXP 	window1: blendMode = 'avg'
19.7532 	EXP 	text_9: autoDraw = False
19.7532 	EXP 	image: autoDraw = False
19.7532 	EXP 	text_same_practice: autoDraw = False
